"FID_","SiteID","Latitude","Longitude","IGBP2001Pr","RASTERVALU"
,7096.000000,-78.750000,120.250000,15,15
,7097.000000,66.750000,-91.750000,0,10
,7098.000000,66.750000,91.750000,0,7
,7099.000000,-66.750000,91.750000,15,15
,7100.000000,69.250000,80.250000,0,7
,7101.000000,-69.250000,80.250000,15,15
,7102.000000,56.250000,31.750000,5,5
,7103.000000,20.750000,96.750000,8,14
,7104.000000,81.250000,-18.250000,0,15
,7105.000000,-81.250000,-18.250000,15,15
,7106.000000,-81.250000,18.250000,15,15
,7107.000000,-82.250000,-109.750000,15,15
,7108.000000,-82.250000,109.750000,15,15
,7109.000000,79.250000,-43.250000,0,15
,7110.000000,-79.250000,43.250000,15,15
,7111.000000,-79.250000,-43.250000,15,0
,7112.000000,-73.750000,149.750000,15,15
,7113.000000,-79.250000,154.250000,15,15
,7114.000000,63.250000,-109.750000,0,7
,7115.000000,63.250000,109.750000,0,3
,7116.000000,74.750000,-27.250000,0,15
,7117.000000,-74.750000,27.250000,15,15
,7118.000000,-79.250000,-154.250000,0,0
,7119.000000,55.250000,56.750000,5,5
,7120.000000,-84.250000,-4.750000,15,15
,7121.000000,-84.250000,4.750000,15,15
,7122.000000,-71.250000,8.750000,15,15
,7123.000000,56.250000,51.250000,14,14
,7124.000000,-88.250000,-110.250000,15,15
,7125.000000,-88.250000,110.250000,15,15
,7126.000000,-85.250000,156.750000,15,15
,7127.000000,69.250000,-132.250000,0,0
,7128.000000,69.250000,132.250000,0,7
,7129.000000,-69.250000,132.250000,15,15
,7130.000000,-71.250000,-8.750000,0,0
,7131.000000,-85.250000,-156.750000,15,15
,7132.000000,73.250000,125.250000,0,10
,7133.000000,-73.250000,125.250000,15,15
,7134.000000,-73.750000,-72.750000,15,15
,7135.000000,-73.750000,72.750000,15,15
,7136.000000,64.250000,-48.750000,0,15
,7137.000000,63.250000,32.750000,0,8
,7138.000000,64.250000,48.750000,0,11
,7139.000000,-73.250000,-125.250000,0,0
,7140.000000,81.250000,-48.250000,0,15
,7141.000000,58.750000,13.750000,0,0
,7142.000000,37.750000,35.750000,10,8
,7143.000000,-81.250000,48.250000,15,15
,7144.000000,63.250000,-101.750000,0,0
,7145.000000,63.250000,101.750000,0,8
,7146.000000,54.750000,-111.750000,5,5
,7147.000000,54.750000,111.750000,10,10
,7148.000000,82.250000,-50.250000,0,16
,7149.000000,-82.250000,-50.250000,15,15
,7150.000000,-82.250000,50.250000,15,15
,7151.000000,-82.750000,-105.250000,15,15
,7152.000000,-82.750000,105.250000,15,15
,7153.000000,57.250000,84.250000,0,14
,7154.000000,52.250000,25.250000,12,5
,7155.000000,38.750000,39.750000,10,10
,7156.000000,59.750000,7.250000,0,10
,7157.000000,30.750000,-91.250000,14,8
,7158.000000,30.750000,91.250000,10,10
,7159.000000,67.250000,-102.250000,0,7
,7160.000000,67.250000,102.250000,0,7
,7161.000000,-67.250000,102.250000,15,15
,7162.000000,-76.750000,-2.750000,15,15
,7163.000000,-76.750000,2.750000,15,15
,7164.000000,69.250000,-107.250000,0,10
,7165.000000,69.250000,107.250000,0,7
,7166.000000,-69.250000,107.250000,15,15
,7167.000000,-79.250000,-128.250000,15,15
,7168.000000,-79.250000,128.250000,15,15
,7169.000000,62.750000,-154.250000,0,7
,7170.000000,62.750000,154.250000,0,7
,7171.000000,-25.750000,137.750000,7,16
,7172.000000,74.750000,-80.750000,0,15
,7173.000000,-74.750000,-80.750000,15,15
,7174.000000,-74.750000,80.750000,15,15
,7175.000000,69.250000,18.250000,0,8
,7176.000000,19.250000,-14.750000,16,16
,7177.000000,19.250000,14.750000,16,16
,7178.000000,-19.250000,14.750000,7,7
,7179.000000,82.250000,-66.250000,0,15
,7180.000000,-82.250000,-66.250000,15,15
,7181.000000,-82.250000,66.250000,15,15
,7182.000000,53.750000,-92.750000,1,1
,7183.000000,53.750000,92.750000,14,14
,7184.000000,69.250000,-113.750000,0,10
,7185.000000,69.250000,113.750000,0,7
,7186.000000,-69.250000,113.750000,15,15
,7187.000000,25.750000,20.250000,16,16
,7188.000000,-25.750000,20.250000,7,7
,7189.000000,68.250000,-114.250000,0,0
,7190.000000,68.250000,114.250000,0,7
,7191.000000,-68.250000,114.250000,15,15
,7192.000000,62.250000,60.250000,0,1
,7193.000000,-62.250000,-60.250000,0,0
,7194.000000,-29.750000,-69.250000,16,16
,7195.000000,29.750000,69.250000,7,7
,7196.000000,75.250000,-38.750000,0,15
,7197.000000,-75.250000,38.750000,15,15
,7198.000000,-24.250000,-68.750000,16,16
,7199.000000,24.250000,68.750000,0,0
,7200.000000,15.750000,-4.750000,10,14
,7201.000000,15.750000,4.750000,16,10
,7202.000000,-85.250000,-143.750000,15,15
,7203.000000,-85.250000,143.750000,15,15
,7204.000000,-89.250000,-65.750000,15,15
,7205.000000,-85.750000,-22.750000,15,15
,7206.000000,-85.750000,22.750000,15,15
,7207.000000,-89.250000,65.750000,15,15
,7208.000000,-8.250000,34.250000,9,9
,7209.000000,-29.750000,-65.750000,7,7
,7210.000000,-21.750000,-66.750000,7,7
,7211.000000,29.750000,65.750000,16,16
,7212.000000,75.250000,-30.250000,0,15
,7213.000000,-75.250000,30.250000,15,15
,7214.000000,8.250000,34.250000,9,9
,7215.000000,-32.250000,139.750000,7,7
,7216.000000,-27.250000,-54.250000,2,2
,7217.000000,27.250000,54.250000,16,16
,7218.000000,3.750000,-62.250000,2,2
,7219.000000,-3.750000,-62.250000,2,2
,7220.000000,-86.250000,-106.750000,15,15
,7221.000000,-86.250000,106.750000,15,15
,7222.000000,-72.750000,132.750000,15,15
,7223.000000,-89.250000,-69.250000,15,15
,7224.000000,-85.250000,-51.750000,15,15
,7225.000000,-85.250000,51.750000,15,15
,7226.000000,-89.250000,69.250000,15,15
,7227.000000,30.750000,-1.250000,16,16
,7228.000000,30.750000,1.250000,16,16
,7229.000000,22.750000,-98.750000,12,12
,7230.000000,22.750000,98.750000,2,2
,7231.000000,3.250000,-54.250000,2,2
,7232.000000,-3.250000,-54.250000,2,2
,7233.000000,55.250000,54.250000,14,5
,7234.000000,59.250000,90.250000,0,5
,7235.000000,51.250000,-81.250000,1,11
,7236.000000,-28.250000,-60.250000,11,10
,7237.000000,28.250000,60.250000,16,16
,7238.000000,51.250000,81.250000,12,12
,7239.000000,-76.250000,146.250000,15,15
,7240.000000,10.250000,125.250000,2,0
,7241.000000,-76.250000,-146.250000,0,0
,7242.000000,43.250000,-120.250000,10,10
,7243.000000,60.750000,-111.250000,0,10
,7244.000000,60.750000,111.250000,0,3
,7245.000000,43.250000,120.250000,10,10
,7246.000000,35.750000,-103.750000,10,10
,7247.000000,35.750000,103.750000,10,10
,7248.000000,49.750000,6.250000,12,12
,7249.000000,68.750000,-122.750000,0,10
,7250.000000,68.750000,122.750000,0,8
,7251.000000,-68.750000,122.750000,15,15
,7252.000000,41.750000,-80.250000,4,14
,7253.000000,41.750000,80.250000,10,10
,7254.000000,-31.250000,127.750000,7,7
,7255.000000,71.250000,126.750000,0,7
,7256.000000,-71.250000,126.750000,15,15
,7257.000000,55.250000,11.750000,12,13
,7258.000000,18.250000,23.750000,16,16
,7259.000000,-18.250000,23.750000,9,9
,7260.000000,2.250000,-64.750000,2,2
,7261.000000,-2.250000,-64.750000,2,2
,7262.000000,-77.750000,-102.750000,15,15
,7263.000000,-77.750000,102.750000,15,15
,7264.000000,-84.250000,-58.250000,15,15
,7265.000000,49.750000,-104.250000,12,10
,7266.000000,49.750000,104.250000,5,10
,7267.000000,50.750000,136.250000,5,5
,7268.000000,-83.750000,-15.750000,15,15
,7269.000000,-83.750000,15.750000,15,15
,7270.000000,47.250000,44.750000,10,10
,7271.000000,37.250000,49.750000,12,12
,7272.000000,57.250000,-90.750000,0,7
,7273.000000,57.250000,90.750000,0,5
,7274.000000,58.750000,151.250000,0,0
,7275.000000,68.250000,-93.750000,0,7
,7276.000000,68.250000,93.750000,0,10
,7277.000000,-68.250000,93.750000,15,15
,7278.000000,14.250000,79.250000,14,14
,7279.000000,-75.250000,-121.250000,15,15
,7280.000000,-75.250000,121.250000,15,15
,7281.000000,81.250000,-88.750000,0,15
,7282.000000,-81.250000,-88.750000,15,15
,7283.000000,-81.250000,88.750000,15,15
,7284.000000,-85.750000,-146.250000,15,15
,7285.000000,-85.750000,146.250000,15,15
,7286.000000,-20.250000,141.750000,10,10
,7287.000000,-76.750000,-99.250000,15,15
,7288.000000,-76.750000,99.250000,15,15
,7289.000000,-80.250000,-15.750000,15,15
,7290.000000,-80.250000,15.750000,15,15
,7291.000000,62.250000,51.750000,0,5
,7292.000000,31.250000,-86.250000,12,14
,7293.000000,31.250000,86.250000,7,10
,7294.000000,-33.250000,135.250000,7,9
,7295.000000,-87.750000,-160.250000,15,15
,7296.000000,4.250000,-75.750000,2,2
,7297.000000,-4.250000,-75.750000,2,2
,7298.000000,-6.250000,-37.250000,9,9
,7299.000000,6.250000,37.250000,9,14
,7300.000000,45.250000,49.750000,0,0
,7301.000000,-78.750000,-126.250000,15,15
,7302.000000,-78.750000,126.250000,15,15
,7303.000000,28.750000,82.750000,10,10
,7304.000000,28.750000,-82.750000,0,0
,7305.000000,71.750000,-87.750000,0,15
,7306.000000,71.750000,87.750000,0,7
,7307.000000,-71.750000,87.750000,15,15
,7308.000000,55.750000,81.250000,8,5
,7309.000000,-6.250000,37.250000,8,9
,7310.000000,-87.750000,160.250000,15,15
,7311.000000,-82.750000,-130.250000,15,15
,7312.000000,-82.750000,130.250000,15,15
,7313.000000,-22.250000,119.750000,7,7
,7314.000000,58.250000,-112.750000,0,5
,7315.000000,58.250000,112.750000,0,8
,7316.000000,58.250000,-98.250000,0,7
,7317.000000,58.250000,98.250000,0,5
,7318.000000,59.750000,142.750000,0,7
,7319.000000,-33.750000,-66.750000,7,7
,7320.000000,33.750000,66.750000,7,7
,7321.000000,-75.250000,-11.250000,15,15
,7322.000000,-75.250000,11.250000,15,15
,7323.000000,22.750000,107.250000,8,8
,7324.000000,-88.250000,-83.250000,15,15
,7325.000000,24.250000,28.750000,16,16
,7326.000000,-24.250000,28.750000,9,9
,7327.000000,-88.250000,83.250000,15,15
,7328.000000,-24.250000,140.750000,7,16
,7329.000000,44.250000,26.750000,12,12
,7330.000000,-77.750000,166.750000,0,0
,7331.000000,-79.250000,-132.750000,15,15
,7332.000000,-79.250000,132.750000,15,15
,7333.000000,-73.750000,-66.750000,15,15
,7334.000000,-73.750000,66.750000,15,15
,7335.000000,24.250000,78.750000,12,12
,7336.000000,82.250000,-43.750000,0,15
,7337.000000,-82.250000,43.750000,15,15
,7338.000000,-82.250000,-43.750000,0,0
,7339.000000,-82.750000,-86.750000,15,15
,7340.000000,-82.750000,86.750000,15,15
,7341.000000,-6.250000,-49.750000,9,9
,7342.000000,-89.250000,-168.250000,15,15
,7343.000000,-89.250000,168.250000,15,15
,7344.000000,34.250000,72.750000,14,12
,7345.000000,46.750000,-60.750000,8,14
,7346.000000,46.750000,60.750000,0,0
,7347.000000,-78.250000,-124.750000,15,15
,7348.000000,-78.250000,124.750000,15,15
,7349.000000,28.750000,33.250000,16,16
,7350.000000,68.250000,-158.250000,0,7
,7351.000000,68.250000,158.250000,0,7
,7352.000000,-87.750000,-57.250000,15,15
,7353.000000,-87.750000,57.250000,15,15
,7354.000000,73.750000,-98.750000,0,10
,7355.000000,-73.750000,-98.750000,15,15
,7356.000000,73.750000,98.750000,0,7
,7357.000000,-73.750000,98.750000,15,15
,7358.000000,40.250000,24.250000,5,5
,7359.000000,-83.250000,-143.250000,15,15
,7360.000000,-83.250000,143.250000,15,15
,7361.000000,-32.250000,-62.750000,12,12
,7362.000000,32.250000,62.750000,16,16
,7363.000000,38.750000,40.750000,10,10
,7364.000000,-78.250000,-123.250000,15,15
,7365.000000,-78.250000,123.250000,15,15
,7366.000000,56.750000,40.250000,5,14
,7367.000000,65.250000,27.750000,0,8
,7368.000000,45.250000,40.250000,12,12
,7369.000000,31.250000,42.750000,16,16
,7370.000000,5.250000,17.250000,8,8
,7371.000000,-5.250000,17.250000,14,8
,7372.000000,78.250000,-47.750000,0,15
,7373.000000,-78.250000,-47.750000,15,15
,7374.000000,-78.250000,47.750000,15,15
,7375.000000,-33.750000,20.750000,7,7
,7376.000000,78.750000,-32.750000,0,15
,7377.000000,-78.750000,-32.750000,15,15
,7378.000000,-78.750000,32.750000,15,15
,7379.000000,-38.250000,-63.750000,0,10
,7380.000000,38.250000,63.750000,16,7
,7381.000000,17.250000,-94.250000,14,14
,7382.000000,51.250000,138.750000,5,0
,7383.000000,65.750000,-37.250000,0,0
,7384.000000,3.250000,106.250000,0,0
,7385.000000,57.750000,133.750000,0,3
,7386.000000,61.250000,29.750000,0,5
,7387.000000,20.750000,19.750000,16,16
,7388.000000,-20.750000,19.750000,7,7
,7389.000000,56.750000,-154.250000,0,0
,7390.000000,57.750000,-133.750000,0,0
,7391.000000,-87.750000,-72.750000,15,15
,7392.000000,-87.750000,72.750000,15,15
,7393.000000,-15.750000,127.250000,10,7
,7394.000000,12.750000,-84.750000,14,14
,7395.000000,-81.750000,-9.250000,15,15
,7396.000000,-81.750000,9.250000,15,15
,7397.000000,1.750000,9.750000,2,2
,7398.000000,-1.750000,9.750000,2,2
,7399.000000,21.750000,-3.750000,16,16
,7400.000000,21.750000,3.750000,16,16
,7401.000000,31.250000,25.750000,16,16
,7402.000000,-31.250000,25.750000,7,7
,7403.000000,36.250000,25.750000,0,0
,7404.000000,-83.750000,-146.750000,15,15
,7405.000000,32.750000,-8.250000,12,12
,7406.000000,32.750000,8.250000,16,16
,7407.000000,-83.750000,146.750000,15,15
,7408.000000,59.750000,141.750000,0,8
,7409.000000,66.250000,-113.750000,0,7
,7410.000000,66.250000,113.750000,0,7
,7411.000000,-66.250000,113.750000,15,15
,7412.000000,59.750000,-141.750000,0,0
,7413.000000,43.250000,-2.750000,5,5
,7414.000000,49.250000,126.750000,14,14
,7415.000000,43.250000,2.750000,12,12
,7416.000000,54.750000,-77.250000,7,7
,7417.000000,54.750000,77.250000,10,12
,7418.000000,-85.750000,-27.750000,15,15
,7419.000000,2.750000,46.750000,0,0
,7420.000000,49.250000,-126.750000,0,0
,7421.000000,-85.750000,27.750000,15,15
,7422.000000,35.750000,139.750000,13,13
,7423.000000,-35.750000,139.750000,12,12
,7424.000000,56.750000,-90.250000,7,11
,7425.000000,56.750000,90.250000,0,5
,7426.000000,-2.750000,-46.750000,14,2
,7427.000000,-89.250000,-112.250000,15,15
,7428.000000,67.750000,12.750000,0,0
,7429.000000,-89.250000,112.250000,15,15
,7430.000000,59.250000,45.750000,0,5
,7431.000000,79.750000,-63.250000,0,15
,7432.000000,-79.750000,63.250000,15,15
,7433.000000,-83.250000,-23.750000,15,15
,7434.000000,-83.250000,23.750000,15,15
,7435.000000,78.750000,-101.750000,0,10
,7436.000000,-78.750000,-101.750000,15,15
,7437.000000,78.750000,101.750000,0,15
,7438.000000,-78.750000,101.750000,15,15
,7439.000000,-83.250000,46.750000,15,15
,7440.000000,-83.250000,-46.750000,15,15
,7441.000000,83.250000,-46.750000,0,0
,7442.000000,-88.750000,-164.250000,15,15
,7443.000000,-88.750000,164.250000,15,15
,7444.000000,-30.750000,-53.250000,9,9
,7445.000000,30.750000,53.250000,10,7
,7446.000000,-12.750000,-60.250000,2,9
,7447.000000,13.250000,35.750000,12,12
,7448.000000,-13.250000,35.750000,8,8
,7449.000000,56.250000,160.750000,8,7
,7450.000000,-1.750000,124.250000,0,0
,7451.000000,16.750000,-97.250000,5,5
,7452.000000,16.750000,97.250000,0,0
,7453.000000,22.750000,-7.750000,16,16
,7454.000000,22.750000,7.750000,16,16
,7455.000000,4.750000,35.750000,7,7
,7456.000000,-4.750000,35.750000,10,9
,7457.000000,36.250000,45.250000,12,10
,7458.000000,-89.750000,-117.750000,15,15
,7459.000000,79.250000,-88.750000,0,15
,7460.000000,-79.250000,-88.750000,15,15
,7461.000000,-79.250000,88.750000,15,15
,7462.000000,-89.750000,117.750000,15,15
,7463.000000,76.750000,-114.250000,0,0
,7464.000000,-76.750000,-114.250000,15,15
,7465.000000,-76.750000,114.250000,15,15
,7466.000000,-82.250000,-134.250000,15,15
,7467.000000,-82.250000,134.250000,15,15
,7468.000000,-15.250000,125.750000,9,9
,7469.000000,23.250000,33.250000,16,16
,7470.000000,-23.250000,33.250000,8,8
,7471.000000,-79.750000,-101.750000,15,15
,7472.000000,-79.750000,101.750000,15,15
,7473.000000,35.250000,-117.750000,7,7
,7474.000000,35.250000,117.750000,12,12
,7475.000000,80.750000,-21.750000,0,15
,7476.000000,-80.750000,-21.750000,15,15
,7477.000000,-80.750000,21.750000,15,15
,7478.000000,-19.250000,-48.750000,9,9
,7479.000000,50.250000,10.750000,5,12
,7480.000000,-35.250000,117.750000,0,0
,7481.000000,39.250000,70.250000,10,10
,7482.000000,19.250000,48.750000,16,16
,7483.000000,-19.250000,48.750000,2,2
,7484.000000,8.250000,26.250000,9,9
,7485.000000,-8.250000,26.250000,8,14
,7486.000000,-39.250000,-70.250000,7,7
,7487.000000,-85.750000,-71.250000,15,15
,7488.000000,-85.750000,71.250000,15,15
,7489.000000,65.750000,78.750000,0,7
,7490.000000,18.250000,-66.250000,14,2
,7491.000000,-18.250000,-66.250000,10,7
,7492.000000,-84.250000,58.250000,15,15
,7493.000000,-87.750000,-155.250000,15,15
,7494.000000,-87.750000,155.250000,15,15
,7495.000000,71.750000,-37.750000,0,15
,7496.000000,-71.750000,37.750000,15,15
,7497.000000,-24.750000,132.750000,7,7
,7498.000000,-77.750000,167.750000,0,0
,7499.000000,26.750000,78.250000,12,12
,7500.000000,-76.250000,-145.250000,15,15
,7501.000000,-76.250000,145.250000,15,15
,7502.000000,26.750000,-78.250000,0,0
,7503.000000,50.250000,45.750000,0,14
,7504.000000,37.750000,41.250000,7,7
,7505.000000,-82.750000,-16.750000,15,15
,7506.000000,-82.750000,16.750000,15,15
,7507.000000,22.750000,88.750000,12,12
,7508.000000,50.250000,51.750000,10,10
,7509.000000,0.250000,121.250000,0,0
,7510.000000,-36.250000,174.750000,2,2
,7511.000000,29.250000,86.250000,10,10
,7512.000000,66.750000,-144.750000,0,7
,7513.000000,66.750000,144.750000,0,7
,7514.000000,52.750000,-66.250000,0,0
,7515.000000,52.750000,66.250000,12,12
,7516.000000,53.250000,12.750000,5,12
,7517.000000,67.250000,-179.250000,0,7
,7518.000000,67.250000,179.250000,0,10
,7519.000000,3.250000,-56.750000,2,2
,7520.000000,-3.250000,-56.750000,2,2
,7521.000000,-9.250000,-43.750000,9,9
,7522.000000,9.250000,43.750000,7,7
,7523.000000,-26.250000,143.750000,7,7
,7524.000000,59.750000,-118.750000,0,0
,7525.000000,59.750000,118.750000,0,3
,7526.000000,19.750000,35.750000,16,16
,7527.000000,62.250000,-110.750000,0,8
,7528.000000,62.250000,110.750000,0,3
,7529.000000,67.750000,-146.250000,0,8
,7530.000000,67.750000,146.250000,0,7
,7531.000000,-67.750000,146.250000,15,15
,7532.000000,48.750000,-98.250000,12,12
,7533.000000,48.750000,98.250000,10,10
,7534.000000,36.250000,-112.250000,1,1
,7535.000000,36.250000,112.250000,12,5
,7536.000000,35.750000,-81.250000,8,8
,7537.000000,35.750000,81.250000,16,16
,7538.000000,60.750000,-72.750000,0,7
,7539.000000,60.750000,72.750000,0,7
,7540.000000,72.250000,-30.750000,0,15
,7541.000000,-72.250000,30.750000,15,15
,7542.000000,47.250000,-105.750000,10,10
,7543.000000,48.750000,-57.250000,7,7
,7544.000000,48.750000,57.250000,10,10
,7545.000000,47.250000,105.750000,10,10
,7546.000000,19.750000,-73.250000,10,14
,7547.000000,19.750000,73.250000,9,8
,7548.000000,41.750000,9.250000,5,5
,7549.000000,-32.750000,26.750000,10,10
,7550.000000,53.250000,-107.250000,14,14
,7551.000000,6.250000,32.250000,9,9
,7552.000000,-6.250000,32.250000,9,8
,7553.000000,53.250000,107.250000,0,0
,7554.000000,25.250000,30.750000,16,16
,7555.000000,-25.250000,30.750000,2,9
,7556.000000,18.250000,16.750000,16,16
,7557.000000,-18.250000,16.750000,9,9
,7558.000000,65.750000,58.250000,0,8
,7559.000000,-83.250000,-49.750000,15,15
,7560.000000,-83.250000,49.750000,15,15
,7561.000000,78.250000,-61.250000,0,15
,7562.000000,-78.250000,61.250000,15,15
,7563.000000,47.250000,-2.250000,0,0
,7564.000000,47.250000,2.250000,5,5
,7565.000000,-76.750000,-133.750000,15,15
,7566.000000,-76.750000,133.750000,15,15
,7567.000000,64.250000,80.250000,0,11
,7568.000000,34.250000,-118.250000,8,13
,7569.000000,34.250000,118.250000,12,12
,7570.000000,-34.250000,118.250000,12,12
,7571.000000,-85.750000,-112.750000,15,15
,7572.000000,-85.750000,112.750000,15,15
,7573.000000,52.750000,135.250000,8,3
,7574.000000,73.750000,-26.250000,0,15
,7575.000000,-73.750000,26.250000,15,15
,7576.000000,76.250000,-101.750000,0,10
,7577.000000,-76.250000,-101.750000,15,15
,7578.000000,76.250000,101.750000,0,7
,7579.000000,-76.250000,101.750000,15,15
,7580.000000,-83.250000,171.250000,0,0
,7581.000000,-73.250000,-8.750000,15,15
,7582.000000,-73.250000,8.750000,15,15
,7583.000000,26.250000,32.250000,16,16
,7584.000000,-26.250000,32.250000,8,8
,7585.000000,0.250000,32.750000,2,14
,7586.000000,-0.250000,32.750000,0,0
,7587.000000,-28.250000,127.750000,7,7
,7588.000000,-84.750000,-97.750000,15,15
,7589.000000,-84.750000,97.750000,15,15
,7590.000000,-80.750000,150.250000,15,15
,7591.000000,75.750000,-25.250000,0,15
,7592.000000,-75.750000,25.250000,15,15
,7593.000000,-82.250000,-133.750000,15,15
,7594.000000,-82.250000,133.750000,15,15
,7595.000000,46.750000,-92.750000,5,5
,7596.000000,46.750000,92.750000,10,10
,7597.000000,-75.750000,-25.250000,0,0
,7598.000000,-80.750000,-150.250000,0,0
,7599.000000,41.750000,48.750000,12,0
,7600.000000,-82.250000,-86.750000,15,15
,7601.000000,-82.250000,86.750000,15,15
,7602.000000,-82.750000,-11.250000,15,15
,7603.000000,-82.750000,11.250000,15,15
,7604.000000,82.250000,-86.750000,0,15
,7605.000000,76.250000,-67.750000,0,15
,7606.000000,76.250000,67.750000,0,15
,7607.000000,-76.250000,67.750000,15,15
,7608.000000,-76.250000,-67.750000,0,0
,7609.000000,-18.750000,-57.250000,11,11
,7610.000000,67.250000,165.250000,0,7
,7611.000000,54.250000,131.750000,5,5
,7612.000000,61.250000,-145.250000,0,15
,7613.000000,61.250000,60.750000,0,5
,7614.000000,61.250000,145.250000,0,7
,7615.000000,18.750000,57.250000,0,0
,7616.000000,54.250000,-131.750000,0,0
,7617.000000,48.250000,-79.750000,5,5
,7618.000000,48.250000,79.750000,10,10
,7619.000000,28.750000,121.250000,5,5
,7620.000000,-28.750000,121.250000,7,7
,7621.000000,45.250000,-98.750000,12,12
,7622.000000,45.250000,98.750000,10,10
,7623.000000,35.250000,-108.250000,7,10
,7624.000000,30.250000,86.250000,10,10
,7625.000000,35.250000,108.250000,12,12
,7626.000000,-4.250000,140.250000,2,2
,7627.000000,12.250000,-7.250000,9,14
,7628.000000,12.250000,7.250000,14,12
,7629.000000,26.250000,110.250000,5,5
,7630.000000,30.250000,-86.250000,0,0
,7631.000000,-89.250000,-34.250000,15,15
,7632.000000,-89.250000,34.250000,15,15
,7633.000000,-73.250000,159.250000,15,15
,7634.000000,45.750000,27.250000,12,12
,7635.000000,-73.750000,18.250000,15,15
,7636.000000,-37.250000,143.250000,2,2
,7637.000000,50.250000,-116.750000,1,10
,7638.000000,50.250000,116.750000,10,10
,7639.000000,65.250000,26.750000,0,8
,7640.000000,-30.250000,140.250000,7,7
,7641.000000,-73.750000,-18.250000,0,0
,7642.000000,61.250000,-139.750000,0,8
,7643.000000,6.750000,-62.250000,2,2
,7644.000000,-6.750000,-62.250000,2,2
,7645.000000,61.250000,139.750000,0,7
,7646.000000,50.750000,-100.750000,12,14
,7647.000000,50.750000,100.750000,10,10
,7648.000000,41.250000,-89.750000,12,12
,7649.000000,41.250000,89.750000,16,16
,7650.000000,-14.750000,-49.750000,9,9
,7651.000000,-14.750000,49.750000,2,2
,7652.000000,14.750000,49.750000,0,0
,7653.000000,-88.250000,-22.750000,15,15
,7654.000000,-88.250000,22.750000,15,15
,7655.000000,-22.750000,117.250000,7,7
,7656.000000,76.250000,-38.750000,0,15
,7657.000000,-76.250000,38.750000,15,15
,7658.000000,-73.250000,-0.750000,15,15
,7659.000000,-73.250000,0.750000,15,15
,7660.000000,-89.250000,-18.750000,15,15
,7661.000000,-89.250000,18.750000,15,15
,7662.000000,-80.250000,-7.750000,15,15
,7663.000000,-80.250000,7.750000,15,15
,7664.000000,-89.250000,-142.750000,15,15
,7665.000000,-89.250000,142.750000,15,15
,7666.000000,-11.750000,-62.750000,9,9
,7667.000000,-34.250000,21.750000,12,10
,7668.000000,37.250000,-117.750000,7,16
,7669.000000,37.250000,117.750000,12,12
,7670.000000,53.750000,43.750000,12,14
,7671.000000,-21.250000,127.250000,7,7
,7672.000000,41.250000,127.750000,5,5
,7673.000000,-12.250000,130.750000,0,0
,7674.000000,60.750000,-140.750000,0,15
,7675.000000,60.750000,140.750000,0,7
,7676.000000,50.750000,43.750000,12,12
,7677.000000,39.750000,-110.250000,10,10
,7678.000000,39.750000,110.250000,10,10
,7679.000000,3.250000,-65.750000,2,2
,7680.000000,-3.250000,-65.750000,2,2
,7681.000000,56.250000,-79.250000,7,0
,7682.000000,56.250000,79.250000,7,11
,7683.000000,-75.250000,-71.750000,15,15
,7684.000000,-75.250000,71.750000,15,15
,7685.000000,61.750000,60.750000,0,1
,7686.000000,65.750000,-91.250000,0,10
,7687.000000,65.750000,91.250000,0,8
,7688.000000,43.250000,140.250000,0,0
,7689.000000,60.750000,26.250000,0,5
,7690.000000,61.750000,-140.750000,0,7
,7691.000000,61.750000,140.750000,0,7
,7692.000000,-86.250000,-19.750000,15,15
,7693.000000,40.750000,-7.750000,8,8
,7694.000000,-86.250000,19.750000,15,15
,7695.000000,22.250000,77.750000,8,8
,7696.000000,22.250000,-77.750000,0,0
,7697.000000,-17.250000,135.750000,9,10
,7698.000000,45.250000,-75.250000,12,12
,7699.000000,45.250000,75.250000,10,10
,7700.000000,81.750000,-23.250000,0,10
,7701.000000,-81.750000,-23.250000,15,15
,7702.000000,-81.750000,23.250000,15,15
,7703.000000,-88.750000,-99.250000,15,15
,7704.000000,20.250000,-7.250000,16,16
,7705.000000,20.250000,7.250000,16,16
,7706.000000,-88.750000,99.250000,15,15
,7707.000000,66.750000,33.250000,0,0
,7708.000000,-27.750000,-51.250000,2,2
,7709.000000,14.750000,20.750000,10,10
,7710.000000,-14.750000,20.750000,8,8
,7711.000000,74.750000,-56.750000,0,0
,7712.000000,74.750000,56.750000,0,15
,7713.000000,-74.750000,56.750000,15,15
,7714.000000,60.250000,-76.750000,0,7
,7715.000000,60.250000,76.750000,0,1
,7716.000000,58.750000,5.750000,0,10
,7717.000000,20.250000,-99.250000,14,14
,7718.000000,20.250000,99.250000,2,2
,7719.000000,-79.250000,39.750000,15,15
,7720.000000,38.750000,-83.250000,4,4
,7721.000000,38.750000,83.250000,16,16
,7722.000000,3.250000,24.250000,2,2
,7723.000000,-3.250000,24.250000,2,2
,7724.000000,11.250000,-13.750000,8,8
,7725.000000,11.250000,13.750000,10,12
,7726.000000,59.750000,6.250000,0,10
,7727.000000,-11.250000,13.750000,0,0
,7728.000000,71.750000,145.750000,0,0
,7729.000000,-71.750000,145.750000,15,15
,7730.000000,52.750000,-93.750000,1,1
,7731.000000,52.750000,93.750000,10,10
,7732.000000,29.250000,15.250000,16,16
,7733.000000,81.750000,-59.750000,0,0
